server,location,branch,sub_branch,control_program,point,path
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-1,Air Flow Feedback,#bridge2c71_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-1,clg setpt,#bridge2c71_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-1,htg setpt,#bridge2c71_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-1,Room Occupied,#bridge2c71_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-1,Supply Air,#bridge2c71_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-1,Zone Temp,#bridge2c71_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-2,Air Flow Feedback,#bridge2c72_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-2,clg setpt,#bridge2c72_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-2,htg setpt,#bridge2c72_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-2,Room Occupied,#bridge2c72_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-2,Supply Air,#bridge2c72_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Bridge 2C7-2,Zone Temp,#bridge2c72_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,Cool Stpt,#vav-1-25/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,CW Valve,#vav-1-25/cw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,Discharge Temp,#vav-1-25/da_temp
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,Dmpr Pos,#vav-1-25/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,Duct SP,#vav-1-25/st_press
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,Flow Control / Flow Input,#vav-1-25/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,Heat Stpt,#vav-1-25/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,HW Valve,#vav-1-25/hw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,Static SP1,#vav-1-25/m211
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Computation 120A&B VAV-1-25,Zone Temps,#vav-1-25/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,Clg Stpt,#vav-2-26/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,CW Valve,#vav-2-26/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,Discharge Temp,#vav-2-26/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,Dmpr Pos,#vav-2-26/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,Duct SP,#vav-2-26/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,Flow Control / Flow Input,#vav-2-26/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,Htg Stpt,#vav-2-26/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,HW Valve,#vav-2-26/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,Static SP1,#vav-2-26/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Conference 224 VAV-2-26,Zone Temps,#vav-2-26/m311
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,Cool Stpt,#vav-3-22/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,CW Valve,#vav-3-22/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,Discharge Temp,#vav-3-22/da_temp
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,Dmpr Pos,#vav-3-22/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,Duct SP,#vav-3-22/st_press
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,Flow Control / Flow Input,#vav-3-22/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,Heat Stpt,#vav-3-22/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,HW Valve,#vav-3-22/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,Static SP1,#vav-3-22/m211
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 301 VAV-3-22,Zone Temps,#vav-3-22/m311
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,Clg Stpt,#vav-3-26/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,CW Valve,#vav-3-26/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,Discharge Temp,#vav-3-26/da_temp
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,Dmpr Pos,#vav-3-26/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,Duct SP,#vav-3-26/st_press
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,Flow Control / Flow Input,#vav-3-26/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,Htg Stpt,#vav-3-26/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,HW Valve,#vav-3-26/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,Static SP1,#vav-3-26/m211
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,Conference 324 VAV-3-26,Zone Temps,#vav-3-26/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,Cool Stpt,#vav-2-34/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,CW Valve,#vav-2-34/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,Discharge Temp,#vav-2-34/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,Dmpr Pos,#vav-2-34/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,Duct SP,#vav-2-34/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,Flow Control / Flow Input,#vav-2-34/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,Heat Stpt,#vav-2-34/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,HW Valve,#vav-2-34/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,Static SP1,#vav-2-34/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Break Out 213A VAV-2-34,Zone Temps,#vav-2-34/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,Cool Stpt,#vav-2-38/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,CW Valve,#vav-2-38/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,Discharge Temp,#vav-2-38/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,Dmpr Pos,#vav-2-38/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,Duct SP,#vav-2-38/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,Flow Control / Flow Input,#vav-2-38/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,Heat Stpt,#vav-2-38/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,HW Valve,#vav-2-38/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,Static SP1,#vav-2-38/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Lab 206 VAV-2-38,Zone Temps,#vav-2-38/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,Cool Stpt,#vav-2-31/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,CW Valve,#vav-2-31/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,Discharge Temp,#vav-2-31/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,Dmpr Pos,#vav-2-31/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,Duct SP,#vav-2-31/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,Flow Control / Flow Input,#vav-2-31/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,Heat Stpt,#vav-2-31/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,HW Valve,#vav-2-31/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,Static SP1,#vav-2-31/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,CSE Storage & Soldering 218 & 219 VAV-2-31,Zone Temps,#vav-2-31/m311
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",Cool Stpt,#vav-3-35/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",CW Valve,#vav-3-35/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",Discharge Temp,#vav-3-35/da_temp
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",Dmpr Pos,#vav-3-35/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",Duct SP,#vav-3-35/st_press
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",Flow Control / Flow Input,#vav-3-35/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",Heat Stpt,#vav-3-35/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",HW Valve,#vav-3-35/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",Static SP1,#vav-3-35/m211
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Engineering 315, Reception 315A VAV-3-35",Zone Temps,#vav-3-35/m311
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,Cool Stpt,#vav-b-36/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,CW Valve,#vav-b-36/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,Discharge Temp,#vav-b-36/da_temp
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,Dmpr Pos,#vav-b-36/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,Duct SP,#vav-b-36/st_press
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,Flow Control / Flow Input,#vav-b-36/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,Heat Stpt,#vav-b-36/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,HW Valve,#vav-b-36/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,Static SP1,#vav-b-36/m211
10.20.0.47,Science & Engineering 2: 0206,Basement,,Hallway 0C6 VAV-B-36,Zone Temps,#vav-b-36/m311
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,Cool Stpt,#vav-1-20/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,CW Valve,#vav-1-20/cw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,Discharge Temp,#vav-1-20/da_temp
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,Dmpr Pos,#vav-1-20/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,Duct SP,#vav-1-20/st_press
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,Flow Control / Flow Input,#vav-1-20/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,Heat Stpt,#vav-1-20/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,HW Valve,#vav-1-20/hw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,Static SP1,#vav-1-20/m211
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C1 VAV-1-20,Zone Temps,#vav-1-20/m311
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,Cool Stpt,#vav-1-19/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,CW Valve,#vav-1-19/cw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,Discharge Temp,#vav-1-19/da_temp
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,Dmpr Pos,#vav-1-19/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,Duct SP,#vav-1-19/st_press
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,Flow Control / Flow Input,#vav-1-19/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,Heat Stpt,#vav-1-19/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,HW Valve,#vav-1-19/hw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,Static SP1,#vav-1-19/m211
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Hallway 1C6 VAV-1-19,Zone Temps,#vav-1-19/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,Cool Stpt,#vav-2-36/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,CW Valve,#vav-2-36/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,Discharge Temp,#vav-2-36/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,Dmpr Pos,#vav-2-36/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,Duct SP,#vav-2-36/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,Flow Control / Flow Input,#vav-2-36/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,Heat Stpt,#vav-2-36/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,HW Valve,#vav-2-36/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,Static SP1,#vav-2-36/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 213 VAV-2-36,Zone Temps,#vav-2-36/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",Cool Stpt,#vav-2-25/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",CW Valve,#vav-2-25/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",Discharge Temp,#vav-2-25/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",Dmpr Pos,#vav-2-25/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",Duct SP,#vav-2-25/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",Flow Control / Flow Input,#vav-2-25/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",Heat Stpt,#vav-2-25/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",HW Valve,#vav-2-25/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",Static SP1,#vav-2-25/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C1,6,7 VAV-2-25",Zone Temps,#vav-2-25/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,Cool Stpt,#vav-2-35/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,CW Valve,#vav-2-35/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,Discharge Temp,#vav-2-35/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,Dmpr Pos,#vav-2-35/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,Duct SP,#vav-2-35/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,Flow Control / Flow Input,#vav-2-35/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,Heat Stpt,#vav-2-35/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,HW Valve,#vav-2-35/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,Static SP1,#vav-2-35/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C2 & 3 VAV-2-35,Zone Temps,#vav-2-35/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",Cool Stpt,#vav-2-28/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",CW Valve,#vav-2-28/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",Discharge Temp,#vav-2-28/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",Dmpr Pos,#vav-2-28/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",Duct SP,#vav-2-28/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",Flow Control / Flow Input,#vav-2-28/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",Heat Stpt,#vav-2-28/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",HW Valve,#vav-2-28/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",Static SP1,#vav-2-28/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,"Hallway 2C4, Office 221 VAV-2-28",Zone Temps,#vav-2-28/m311
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,Cool Stpt,#vav-2-24/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,CW Valve,#vav-2-24/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,Discharge Temp,#vav-2-24/da_temp
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,Dmpr Pos,#vav-2-24/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,Duct SP,#vav-2-24/st_press
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,Flow Control / Flow Input,#vav-2-24/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,Heat Stpt,#vav-2-24/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,HW Valve,#vav-2-24/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,Static SP1,#vav-2-24/m211
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,Hallway 2C5 VAV-2-24,Zone Temps,#vav-2-24/m311
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",Cool Stpt,#vav-3-23/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",CW Valve,#vav-3-23/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",Discharge Temp,#vav-3-23/da_temp
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",Dmpr Pos,#vav-3-23/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",Duct SP,#vav-3-23/st_press
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",Flow Control / Flow Input,#vav-3-23/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",Heat Stpt,#vav-3-23/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",HW Valve,#vav-3-23/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",Static SP1,#vav-3-23/m211
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C1,5,6,7 VAV-3-23",Zone Temps,#vav-3-23/m311
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C4, Conference Support 325  VAV-3-25",Cool Stpt,#vav-3-25/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C4, Conference Support 325  VAV-3-25",CW Valve,#vav-3-25/cw_valve
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C4, Conference Support 325  VAV-3-25",Discharge Temp,#vav-3-25/da_temp
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C4, Conference Support 325  VAV-3-25",Dmpr Pos,#vav-3-25/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C4, Conference Support 325  VAV-3-25",Duct SP,#vav-3-25/st_press
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C4, Conference Support 325  VAV-3-25",Flow Control / Flow Input,#vav-3-25/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,"Hallway 3C4, Conference Support 325  VAV-3-25",Heat Stpt,#vav-3-25/ht_stpt_tn
